country,state,municipality,municipality - state,geocode,feature_id,class,class_level_0,class_level_1,class_level_2,2013,2023,urbanization_growth,total_eventos,total_afetados,populacao_total,percentual_afetados,municipality (Right),state (Right)
Brasil,Rio Grande do Sul,Forquetinha,Forquetinha - RS,4308433,4780,24,Antropic,4. Non vegetated area,4.2. Urban Area,20.1628531127929,48.607360369873,141.07382074331866,1,1222,2473,49.41366761019005,Forquetinha,RS
Brasil,Rio Grande do Sul,Frederico Westphalen,Frederico Westphalen - RS,4308508,4782,24,Antropic,4. Non vegetated area,4.2. Urban Area,688.502956884757,874.335842181396,26.990862339570743,2,32797,28848,113.68899057127012,Frederico Westphalen,RS
Brasil,Rio Grande do Sul,Garibaldi,Garibaldi - RS,4308607,4783,24,Antropic,4. Non vegetated area,4.2. Urban Area,881.625505822763,1080.71006409912,22.581533424508233,1,31517,30692,102.68799687214909,Garibaldi,RS
Brasil,Rio Grande do Sul,Garruchos,Garruchos - RS,4308656,4784,24,Antropic,4. Non vegetated area,4.2. Urban Area,15.327710559082,23.7020640991211,54.63538411532121,2,2688,3233,83.14259201979586,Garruchos,RS
Brasil,Rio Grande do Sul,Gaurama,Gaurama - RS,4308706,4785,24,Antropic,4. Non vegetated area,4.2. Urban Area,112.59590894165,130.315691577147,15.737501301827786,1,5665,5862,96.63937222790857,Gaurama,RS
Brasil,Rio Grande do Sul,General Câmara,General Câmara - RS,4308805,4786,24,Antropic,4. Non vegetated area,4.2. Urban Area,147.56363394165,168.010552886962,13.856340074545162,1,701,8452,8.293894936109798,General Câmara,RS
Brasil,Rio Grande do Sul,Gentil,Gentil - RS,4308854,4787,24,Antropic,4. Non vegetated area,4.2. Urban Area,38.011584411621,51.3377182250973,35.05808563297402,2,2344,1677,139.77340488968397,Gentil,RS
Brasil,Rio Grande do Sul,Getúlio Vargas,Getúlio Vargas - RS,4308904,4788,24,Antropic,4. Non vegetated area,4.2. Urban Area,546.412959136965,608.388451165767,11.342244174934937,2,16165,16156,100.0557068581332,Getúlio Vargas,RS
Brasil,Rio Grande do Sul,Giruá,Giruá - RS,4309001,4789,24,Antropic,4. Non vegetated area,4.2. Urban Area,467.271559716798,491.172382849119,5.114974929526363,1,1890,17085,11.06233538191396,Giruá,RS
Brasil,Rio Grande do Sul,Glorinha,Glorinha - RS,4309050,4790,24,Antropic,4. Non vegetated area,4.2. Urban Area,155.844414672852,178.241746496581,14.37159738495947,2,2000,6885,29.048656499636895,Glorinha,RS
Brasil,Rio Grande do Sul,Gramado,Gramado - RS,4309100,4791,24,Antropic,4. Non vegetated area,4.2. Urban Area,634.720711877449,712.473699493417,12.249952799867105,2,1284,32300,3.975232198142415,Gramado,RS
Brasil,Rio Grande do Sul,Gramado Xavier,Gramado Xavier - RS,4309159,4793,24,Antropic,4. Non vegetated area,4.2. Urban Area,21.2797048278809,23.0008671020508,8.0882807731187,3,3304,3970,83.22418136020151,Gramado Xavier,RS
Brasil,Rio Grande do Sul,Gravataí,Gravataí - RS,4309209,4794,24,Antropic,4. Non vegetated area,4.2. Urban Area,4826.55739744884,5463.39616996473,13.194472168765715,4,284103,255762,111.081004996833,Gravataí,RS
Brasil,Rio Grande do Sul,Guabiju,Guabiju - RS,4309258,4795,24,Antropic,4. Non vegetated area,4.2. Urban Area,39.3081901733399,44.1921979736329,12.424911395705752,1,1598,1598,100.0,Guabiju,RS
Brasil,Rio Grande do Sul,Guaíba,Guaíba - RS,4309308,4796,24,Antropic,4. Non vegetated area,4.2. Urban Area,1797.4240330628,1959.6374643677,9.02477258126394,1,59870,95230,62.8688438517274,Guaíba,RS
Brasil,Rio Grande do Sul,Guaporé,Guaporé - RS,4309407,4797,24,Antropic,4. Non vegetated area,4.2. Urban Area,645.891163940429,702.840020355229,8.817097925193535,3,71588,22810,313.84480491012715,Guaporé,RS
Brasil,Rio Grande do Sul,Harmonia,Harmonia - RS,4309555,4799,24,Antropic,4. Non vegetated area,4.2. Urban Area,60.3880330932616,95.497645025635,58.14001571826506,2,223,4254,5.242125058768218,Harmonia,RS
Brasil,Rio Grande do Sul,Herveiras,Herveiras - RS,4309571,4800,24,Antropic,4. Non vegetated area,4.2. Urban Area,13.2758050292969,15.2281756225586,14.706231290330276,1,2526,2954,85.51117129316181,Herveiras,RS
Brasil,Rio Grande do Sul,Horizontina,Horizontina - RS,4309605,4801,24,Antropic,4. Non vegetated area,4.2. Urban Area,613.245653472905,679.728014544682,10.841065190642126,2,37739,18350,205.66212534059943,Horizontina,RS
Brasil,Rio Grande do Sul,Hulha Negra,Hulha Negra - RS,4309654,4802,24,Antropic,4. Non vegetated area,4.2. Urban Area,113.103858642578,118.924061444092,5.145892342989422,5,12284,6048,203.1084656084656,Hulha Negra,RS
Brasil,Rio Grande do Sul,Humaitá,Humaitá - RS,4309704,4803,24,Antropic,4. Non vegetated area,4.2. Urban Area,136.859117102049,147.667897467039,7.897742287004853,2,4933,4919,100.28461069323032,Humaitá,RS
Brasil,Rio Grande do Sul,Ibarama,Ibarama - RS,4309753,4804,24,Antropic,4. Non vegetated area,4.2. Urban Area,36.8727933349608,40.7788462646484,10.593319833960328,1,3736,4371,85.47243193777167,Ibarama,RS
Brasil,Rio Grande do Sul,Ibiaçá,Ibiaçá - RS,4309803,4805,24,Antropic,4. Non vegetated area,4.2. Urban Area,118.451076013184,141.87227346802,19.77288703753874,2,2500,4710,53.07855626326964,Ibiaçá,RS
Brasil,Rio Grande do Sul,Ibiraiaras,Ibiraiaras - RS,4309902,4806,24,Antropic,4. Non vegetated area,4.2. Urban Area,129.157239697262,139.176941387934,7.757754589798953,1,7175,7175,100.0,Ibiraiaras,RS
Brasil,Rio Grande do Sul,Ibirapuitã,Ibirapuitã - RS,4309951,4807,24,Antropic,4. Non vegetated area,4.2. Urban Area,88.9487466369627,100.126259283447,12.56623962573013,1,1670,4061,41.12287613888205,Ibirapuitã,RS
Brasil,Rio Grande do Sul,Ibirubá,Ibirubá - RS,4310009,4808,24,Antropic,4. Non vegetated area,4.2. Urban Area,482.880351690686,580.401387475591,20.195693497045237,2,200,19312,1.035625517812759,Ibirubá,RS
Brasil,Rio Grande do Sul,Igrejinha,Igrejinha - RS,4310108,4809,24,Antropic,4. Non vegetated area,4.2. Urban Area,616.936814849856,704.922277380375,14.261665119130893,3,31663,31663,100.0,Igrejinha,RS
Brasil,Rio Grande do Sul,Ijuí,Ijuí - RS,4310207,4810,24,Antropic,4. Non vegetated area,4.2. Urban Area,2139.65684236448,2276.36284577632,6.389155527424182,1,84041,78920,106.48884946781553,Ijuí,RS
Brasil,Rio Grande do Sul,Ilópolis,Ilópolis - RS,4310306,4811,24,Antropic,4. Non vegetated area,4.2. Urban Area,107.765241357422,123.620518444826,14.71279318608608,1,32,4098,0.7808687164470474,Ilópolis,RS
Brasil,Rio Grande do Sul,Imigrante,Imigrante - RS,4310363,4813,24,Antropic,4. Non vegetated area,4.2. Urban Area,50.5008009033202,66.2133444396973,31.11345415384109,1,3025,3025,100.0,Imigrante,RS
Brasil,Rio Grande do Sul,Independência,Independência - RS,4310405,4814,24,Antropic,4. Non vegetated area,4.2. Urban Area,193.862389282226,229.925309979249,18.60232963729875,1,1800,6618,27.198549410698096,Independência,RS
Brasil,Rio Grande do Sul,Inhacorá,Inhacorá - RS,4310413,4815,24,Antropic,4. Non vegetated area,4.2. Urban Area,50.2454156799317,56.9818363708497,13.407035447431992,2,4534,2267,200.0,Inhacorá,RS
Brasil,Rio Grande do Sul,Ipê,Ipê - RS,4310439,4816,24,Antropic,4. Non vegetated area,4.2. Urban Area,111.578690563965,125.802817510985,12.74806764188158,1,6017,6017,100.0,Ipê,RS
Brasil,Rio Grande do Sul,Iraí,Iraí - RS,4310504,4818,24,Antropic,4. Non vegetated area,4.2. Urban Area,73.916562237549,126.624127990722,71.3068413325072,1,8078,8078,100.0,Iraí,RS
Brasil,Rio Grande do Sul,Itaara,Itaara - RS,4310538,4819,24,Antropic,4. Non vegetated area,4.2. Urban Area,73.9484267333984,103.038011871338,39.33766602339552,2,562,5011,11.215326282179204,Itaara,RS
Brasil,Rio Grande do Sul,Itacurubi,Itacurubi - RS,4310553,4820,24,Antropic,4. Non vegetated area,4.2. Urban Area,61.6100391174316,71.5900120239256,16.198614786580002,2,3007,3441,87.38738738738738,Itacurubi,RS
Brasil,Rio Grande do Sul,Itapuca,Itapuca - RS,4310579,4821,24,Antropic,4. Non vegetated area,4.2. Urban Area,28.4525360656739,33.8758180603027,19.060803515408345,2,1518,2337,64.95507060333762,Itapuca,RS
Brasil,Rio Grande do Sul,Itaqui,Itaqui - RS,4310603,4822,24,Antropic,4. Non vegetated area,4.2. Urban Area,924.708991455087,933.716526971443,0.9740940771195608,2,2037,38166,5.337211130325421,Itaqui,RS
Brasil,Rio Grande do Sul,Itati,Itati - RS,4310652,4823,24,Antropic,4. Non vegetated area,4.2. Urban Area,4.76087108154297,8.19551536254883,72.14319023090862,1,2282,2589,88.14213982232523,Itati,RS
Brasil,Rio Grande do Sul,Ivorá,Ivorá - RS,4310751,4825,24,Antropic,4. Non vegetated area,4.2. Urban Area,47.9191552612303,52.5237930236815,9.609179747324651,2,218,2156,10.111317254174397,Ivorá,RS
Brasil,Rio Grande do Sul,Ivoti,Ivoti - RS,4310801,4826,24,Antropic,4. Non vegetated area,4.2. Urban Area,569.166716851809,643.478177624517,13.056185221746908,1,716,19877,3.602153242441012,Ivoti,RS
Brasil,Rio Grande do Sul,Jaboticaba,Jaboticaba - RS,4310850,4827,24,Antropic,4. Non vegetated area,4.2. Urban Area,70.0500437438963,98.8016329833984,41.044355867382784,1,4111,4111,100.0,Jaboticaba,RS
Brasil,Rio Grande do Sul,Jacuizinho,Jacuizinho - RS,4310876,4828,24,Antropic,4. Non vegetated area,4.2. Urban Area,28.6981480041504,36.6175593872071,27.595548611399508,1,2045,2507,81.57159952134025,Jacuizinho,RS
Brasil,Rio Grande do Sul,Jacutinga,Jacutinga - RS,4310900,4829,24,Antropic,4. Non vegetated area,4.2. Urban Area,91.2643829956057,107.374167108154,17.65177562568299,1,3630,3630,100.0,Jacutinga,RS
Brasil,Rio Grande do Sul,Jaguarão,Jaguarão - RS,4311007,4830,24,Antropic,4. Non vegetated area,4.2. Urban Area,585.248805963135,629.500845025634,7.561235257827491,4,40006,27942,143.1751485219383,Jaguarão,RS
Brasil,Rio Grande do Sul,Jaguari,Jaguari - RS,4311106,4831,24,Antropic,4. Non vegetated area,4.2. Urban Area,204.373887109374,227.480424743654,11.306012701081595,2,12284,11478,107.02212929081722,Jaguari,RS
Brasil,Rio Grande do Sul,Jaquirana,Jaquirana - RS,4311122,4832,24,Antropic,4. Non vegetated area,4.2. Urban Area,70.4337547302245,74.5954122375488,5.90861231701232,1,4177,4177,100.0,Jaquirana,RS
Brasil,Rio Grande do Sul,Jari,Jari - RS,4311130,4833,24,Antropic,4. Non vegetated area,4.2. Urban Area,24.9520675476074,43.1772481506348,73.04076332854821,2,3349,3575,93.67832167832168,Jari,RS
Brasil,Rio Grande do Sul,Jóia,Jóia - RS,4311155,4834,24,Antropic,4. Non vegetated area,4.2. Urban Area,79.009832440186,100.020054785157,26.591908495536533,1,8329,8329,100.0,Jóia,RS
Brasil,Rio Grande do Sul,Lagoão,Lagoão - RS,4311254,4837,24,Antropic,4. Non vegetated area,4.2. Urban Area,55.3355147094726,75.2151848876952,35.92569850049575,2,7023,6185,113.5489086499596,Lagoão,RS
Brasil,Rio Grande do Sul,Lagoa Vermelha,Lagoa Vermelha - RS,4311304,4839,24,Antropic,4. Non vegetated area,4.2. Urban Area,786.558889184573,891.097593212887,13.29063919634669,4,55070,27529,200.04359039558284,Lagoa Vermelha,RS
Brasil,Rio Grande do Sul,Lajeado,Lajeado - RS,4311403,4840,24,Antropic,4. Non vegetated area,4.2. Urban Area,2055.82789646601,2741.32661531978,33.344168547967946,7,143556,71481,200.83099005330087,Lajeado,RS
Brasil,Rio Grande do Sul,Liberato Salzano,Liberato Salzano - RS,4311601,4843,24,Antropic,4. Non vegetated area,4.2. Urban Area,67.7806930175783,81.5265325378419,20.2798745605902,1,5780,5780,100.0,Liberato Salzano,RS
Brasil,Rio Grande do Sul,Lindolfo Collor,Lindolfo Collor - RS,4311627,4844,24,Antropic,4. Non vegetated area,4.2. Urban Area,92.3353510437011,120.95629609375,30.99673605670594,1,401,5229,7.6687703193727295,Lindolfo Collor,RS
Brasil,Rio Grande do Sul,Linha Nova,Linha Nova - RS,4311643,4845,24,Antropic,4. Non vegetated area,4.2. Urban Area,22.4107752380371,26.4712422912597,18.118369445475032,1,35,1624,2.1551724137931036,Linha Nova,RS
Brasil,Rio Grande do Sul,Machadinho,Machadinho - RS,4311700,4846,24,Antropic,4. Non vegetated area,4.2. Urban Area,158.313525018309,184.698403723143,16.666218948622724,1,2127,5515,38.5675430643699,Machadinho,RS
Brasil,Rio Grande do Sul,Maçambará,Maçambará - RS,4311718,4847,24,Antropic,4. Non vegetated area,4.2. Urban Area,67.1254827514648,72.6086373107909,8.16851415374952,1,3430,4742,72.33234921973852,Maçambará,RS
Brasil,Rio Grande do Sul,Mampituba,Mampituba - RS,4311734,4848,24,Antropic,4. Non vegetated area,4.2. Urban Area,5.08794053344727,10.1755331298828,99.99316153541,1,3131,2997,104.47113780447114,Mampituba,RS
Brasil,Rio Grande do Sul,Manoel Viana,Manoel Viana - RS,4311759,4849,24,Antropic,4. Non vegetated area,4.2. Urban Area,235.517226885986,244.5653409729,3.841805632033111,1,440,7074,6.2199604184337005,Manoel Viana,RS
Brasil,Rio Grande do Sul,Maquiné,Maquiné - RS,4311775,4850,24,Antropic,4. Non vegetated area,4.2. Urban Area,65.9228780944824,74.6525415771486,13.242236587660228,2,3252,6908,47.075854082223515,Maquiné,RS
Brasil,Rio Grande do Sul,Maratá,Maratá - RS,4311791,4851,24,Antropic,4. Non vegetated area,4.2. Urban Area,22.0804609741211,25.2013917602539,14.134355210204255,1,1928,2527,76.29600316580925,Maratá,RS
Brasil,Rio Grande do Sul,Marau,Marau - RS,4311809,4852,24,Antropic,4. Non vegetated area,4.2. Urban Area,1031.69745086672,1142.31989859621,10.722372885244315,1,9354,36383,25.70980952642718,Marau,RS
Brasil,Rio Grande do Sul,Marcelino Ramos,Marcelino Ramos - RS,4311908,4853,24,Antropic,4. Non vegetated area,4.2. Urban Area,78.7471188415525,86.9404149047847,10.404566140023446,3,8652,5134,168.52356836774445,Marcelino Ramos,RS
Brasil,Rio Grande do Sul,Mariana Pimentel,Mariana Pimentel - RS,4311981,4854,24,Antropic,4. Non vegetated area,4.2. Urban Area,39.322810357666,41.7998569335938,6.2992613025302235,1,282,3768,7.484076433121019,Mariana Pimentel,RS
Brasil,Rio Grande do Sul,Mariano Moro,Mariano Moro - RS,4312005,4855,24,Antropic,4. Non vegetated area,4.2. Urban Area,35.5129438842772,46.6606520751951,31.39054939304364,1,1858,2210,84.07239819004525,Mariano Moro,RS
Brasil,Rio Grande do Sul,Mata,Mata - RS,4312104,4857,24,Antropic,4. Non vegetated area,4.2. Urban Area,98.7640116638188,105.004929882813,6.31902057627788,3,15333,5111,300.0,Mata,RS
Brasil,Rio Grande do Sul,Mato Castelhano,Mato Castelhano - RS,4312138,4858,24,Antropic,4. Non vegetated area,4.2. Urban Area,65.9352309265139,74.9371933105473,13.652735051563356,2,1559,2470,63.11740890688259,Mato Castelhano,RS
Brasil,Rio Grande do Sul,Mato Leitão,Mato Leitão - RS,4312153,4859,24,Antropic,4. Non vegetated area,4.2. Urban Area,79.7559056945802,106.054428338623,32.973762149665994,1,48,3869,1.2406306539157406,Mato Leitão,RS
Brasil,Rio Grande do Sul,Mato Queimado,Mato Queimado - RS,4312179,4860,24,Antropic,4. Non vegetated area,4.2. Urban Area,41.8605486633299,53.4708430358889,27.735647867247582,1,1799,1799,100.0,Mato Queimado,RS
Brasil,Rio Grande do Sul,Miraguaí,Miraguaí - RS,4312302,4863,24,Antropic,4. Non vegetated area,4.2. Urban Area,121.672945007324,142.030264929199,16.731180395649677,2,9710,4855,200.0,Miraguaí,RS
Brasil,Rio Grande do Sul,Montauri,Montauri - RS,4312351,4864,24,Antropic,4. Non vegetated area,4.2. Urban Area,41.4707401123048,55.2416013671875,33.206210493447976,1,0,1542,0.0,Montauri,RS
Brasil,Rio Grande do Sul,Montenegro,Montenegro - RS,4312401,4867,24,Antropic,4. Non vegetated area,4.2. Urban Area,1394.97960384527,1520.49660484628,8.997766035791601,1,11263,59436,18.949794737196314,Montenegro,RS
Brasil,Rio Grande do Sul,Mormaço,Mormaço - RS,4312427,4868,24,Antropic,4. Non vegetated area,4.2. Urban Area,63.1661481750484,69.7739460021971,10.460979524724117,1,2756,2749,100.25463805020009,Mormaço,RS
Brasil,Rio Grande do Sul,Morro Redondo,Morro Redondo - RS,4312450,4870,24,Antropic,4. Non vegetated area,4.2. Urban Area,86.7480923400876,94.9263733459472,9.427620579594343,2,2500,6231,40.121970791205264,Morro Redondo,RS
Brasil,Rio Grande do Sul,Morro Reuter,Morro Reuter - RS,4312476,4871,24,Antropic,4. Non vegetated area,4.2. Urban Area,88.2542236022954,110.729023254395,25.46597628389885,1,1540,5680,27.11267605633803,Morro Reuter,RS
Brasil,Rio Grande do Sul,Mostardas,Mostardas - RS,4312500,4872,24,Antropic,4. Non vegetated area,4.2. Urban Area,664.674203936768,684.335217852783,2.957992622485678,3,0,12130,0.0,Mostardas,RS
Brasil,Rio Grande do Sul,Muçum,Muçum - RS,4312609,4873,24,Antropic,4. Non vegetated area,4.2. Urban Area,123.188560650635,135.014468969727,9.59984292099207,1,4791,4791,100.0,Muçum,RS
Brasil,Rio Grande do Sul,Muitos Capões,Muitos Capões - RS,4312617,4874,24,Antropic,4. Non vegetated area,4.2. Urban Area,48.3895046142578,64.8874780395511,34.09411515329344,1,2879,2977,96.70809539805173,Muitos Capões,RS
Brasil,Rio Grande do Sul,Muliterno,Muliterno - RS,4312625,4875,24,Antropic,4. Non vegetated area,4.2. Urban Area,40.4110209899903,50.5138333801272,25.00014140360211,1,23,1813,1.26861555432984,Muliterno,RS
Brasil,Rio Grande do Sul,Não-Me-Toque,Não-Me-Toque - RS,4312658,4876,24,Antropic,4. Non vegetated area,4.2. Urban Area,605.904252520748,731.720123937986,20.764975801672524,2,3627,15938,22.75693311582382,Não-Me-Toque,RS
Brasil,Rio Grande do Sul,Nicolau Vergueiro,Nicolau Vergueiro - RS,4312674,4877,24,Antropic,4. Non vegetated area,4.2. Urban Area,51.0479050903318,62.7069834411613,22.83948446111193,2,1400,1721,81.34805345729227,Nicolau Vergueiro,RS
Brasil,Rio Grande do Sul,Nonoai,Nonoai - RS,4312708,4878,24,Antropic,4. Non vegetated area,4.2. Urban Area,287.028768865967,345.467650860599,20.359938909789584,2,12076,12076,100.0,Nonoai,RS
Brasil,Rio Grande do Sul,Nova Alvorada,Nova Alvorada - RS,4312757,4879,24,Antropic,4. Non vegetated area,4.2. Urban Area,68.2097228271483,85.4391151855459,25.2594375761634,1,125,3177,3.9345294302801386,Nova Alvorada,RS
Brasil,Rio Grande do Sul,Nova Bassano,Nova Bassano - RS,4312906,4881,24,Antropic,4. Non vegetated area,4.2. Urban Area,233.791058569333,282.938323956297,21.021875553204232,1,9649,8840,109.15158371040722,Nova Bassano,RS
Brasil,Rio Grande do Sul,Nova Boa Vista,Nova Boa Vista - RS,4312955,4882,24,Antropic,4. Non vegetated area,4.2. Urban Area,42.358374407959,55.976403173828,32.14955473671392,1,2042,1960,104.18367346938776,Nova Boa Vista,RS
Brasil,Rio Grande do Sul,Nova Bréscia,Nova Bréscia - RS,4313003,4883,24,Antropic,4. Non vegetated area,4.2. Urban Area,31.3880757995605,49.5482948059082,57.857063689778585,1,3034,3184,95.28894472361809,Nova Bréscia,RS
Brasil,Rio Grande do Sul,Nova Candelária,Nova Candelária - RS,4313011,4884,24,Antropic,4. Non vegetated area,4.2. Urban Area,55.3727343383791,94.3793321960451,70.44369096765075,1,3000,2751,109.05125408942202,Nova Candelária,RS
Brasil,Rio Grande do Sul,Nova Hartz,Nova Hartz - RS,4313060,4886,24,Antropic,4. Non vegetated area,4.2. Urban Area,351.660909680173,424.734717987057,20.77962215741945,1,232,18346,1.2645808350594134,Nova Hartz,RS
Brasil,Rio Grande do Sul,Nova Pádua,Nova Pádua - RS,4313086,4887,24,Antropic,4. Non vegetated area,4.2. Urban Area,39.3640234375001,45.7156297363281,16.135561724051673,1,72,2445,2.9447852760736195,Nova Pádua,RS
Brasil,Rio Grande do Sul,Nova Palma,Nova Palma - RS,4313102,4888,24,Antropic,4. Non vegetated area,4.2. Urban Area,114.709412774658,139.306438171387,21.442900631920104,4,19035,6345,300.0,Nova Palma,RS
Brasil,Rio Grande do Sul,Nova Petrópolis,Nova Petrópolis - RS,4313201,4889,24,Antropic,4. Non vegetated area,4.2. Urban Area,306.453845440671,412.82728143921,34.71107887244077,1,22238,19058,116.68590618113129,Nova Petrópolis,RS
Brasil,Rio Grande do Sul,Nova Prata,Nova Prata - RS,4313300,4890,24,Antropic,4. Non vegetated area,4.2. Urban Area,611.714889129646,696.762406878672,13.90313024259265,1,8595,22830,37.64783180026281,Nova Prata,RS
Brasil,Rio Grande do Sul,Nova Ramada,Nova Ramada - RS,4313334,4891,24,Antropic,4. Non vegetated area,4.2. Urban Area,44.9336318847657,48.6519083068848,8.275040912906356,1,2437,2437,100.0,Nova Ramada,RS
Brasil,Rio Grande do Sul,Nova Santa Rita,Nova Santa Rita - RS,4313375,4893,24,Antropic,4. Non vegetated area,4.2. Urban Area,580.267644262696,895.541269439692,54.332449567749265,2,10950,22706,48.22513872985114,Nova Santa Rita,RS
Brasil,Rio Grande do Sul,Novo Cabrais,Novo Cabrais - RS,4313391,4894,24,Antropic,4. Non vegetated area,4.2. Urban Area,41.5112107421875,44.0034477600098,6.003768556163691,1,60,3855,1.556420233463035,Novo Cabrais,RS
Brasil,Rio Grande do Sul,Novo Hamburgo,Novo Hamburgo - RS,4313409,4895,24,Antropic,4. Non vegetated area,4.2. Urban Area,4562.73585200769,4693.15685625568,2.8583947981692415,1,20981,239051,8.77678821674036,Novo Hamburgo,RS
Brasil,Rio Grande do Sul,Novo Machado,Novo Machado - RS,4313425,4896,24,Antropic,4. Non vegetated area,4.2. Urban Area,105.488566174316,131.083835418701,24.263548337636657,1,3198,3927,81.43621084797556,Novo Machado,RS
Brasil,Rio Grande do Sul,Novo Tiradentes,Novo Tiradentes - RS,4313441,4897,24,Antropic,4. Non vegetated area,4.2. Urban Area,36.4807004882813,43.474784173584,19.172010382721155,2,4292,2277,188.49363197189285,Novo Tiradentes,RS
Brasil,Rio Grande do Sul,Novo Xingu,Novo Xingu - RS,4313466,4898,24,Antropic,4. Non vegetated area,4.2. Urban Area,31.1835162841796,38.4041245056153,23.15520852630384,1,1646,1757,93.68241320432556,Novo Xingu,RS
Brasil,Rio Grande do Sul,Novo Barreiro,Novo Barreiro - RS,4313490,4899,24,Antropic,4. Non vegetated area,4.2. Urban Area,69.4878270568848,92.1480245239258,32.61031237671411,2,4272,3978,107.39064856711916,Novo Barreiro,RS
Brasil,Rio Grande do Sul,Osório,Osório - RS,4313508,4900,24,Antropic,4. Non vegetated area,4.2. Urban Area,1610.35856619265,1734.05975751344,7.681593026406235,1,10,40941,0.0244253926381866,Osório,RS
Brasil,Rio Grande do Sul,Paim Filho,Paim Filho - RS,4313607,4901,24,Antropic,4. Non vegetated area,4.2. Urban Area,93.3450889526371,117.633665863037,26.020197937487445,1,3629,4243,85.52910676408202,Paim Filho,RS
Brasil,Rio Grande do Sul,Palmitinho,Palmitinho - RS,4313805,4904,24,Antropic,4. Non vegetated area,4.2. Urban Area,100.729241516113,139.428334124757,38.41892585129169,1,7839,6920,113.28034682080926,Palmitinho,RS
Brasil,Rio Grande do Sul,Panambi,Panambi - RS,4313904,4905,24,Antropic,4. Non vegetated area,4.2. Urban Area,1231.41829748533,1378.11644170531,11.912941729025084,4,55108,38068,144.7620048334559,Panambi,RS
Brasil,Rio Grande do Sul,Pantano Grande,Pantano Grande - RS,4313953,4906,24,Antropic,4. Non vegetated area,4.2. Urban Area,309.37662550049,353.644810394288,14.308833067845304,1,5401,9895,54.58312278928752,Pantano Grande,RS
Brasil,Rio Grande do Sul,Paraí,Paraí - RS,4314001,4907,24,Antropic,4. Non vegetated area,4.2. Urban Area,202.728636401369,249.17945754395,22.912806975436915,1,6812,6812,100.0,Paraí,RS
Brasil,Rio Grande do Sul,Pareci Novo,Pareci Novo - RS,4314035,4909,24,Antropic,4. Non vegetated area,4.2. Urban Area,64.2377245666503,93.0820391601564,44.90245379656697,1,1129,3511,32.15608088863572,Pareci Novo,RS
Brasil,Rio Grande do Sul,Parobé,Parobé - RS,4314050,4910,24,Antropic,4. Non vegetated area,4.2. Urban Area,939.476381720018,1085.42087800293,15.534663683158596,3,7308,51481,14.195528447388355,Parobé,RS
Brasil,Rio Grande do Sul,Passa Sete,Passa Sete - RS,4314068,4911,24,Antropic,4. Non vegetated area,4.2. Urban Area,25.1477771606446,29.2871620300293,16.460241567046697,6,21060,5159,408.2186470246172,Passa Sete,RS
Brasil,Rio Grande do Sul,Passo Fundo,Passo Fundo - RS,4314100,4913,24,Antropic,4. Non vegetated area,4.2. Urban Area,4580.98871746215,4980.29756746209,8.716652116557839,2,2748,184869,1.4864579783522387,Passo Fundo,RS
Brasil,Rio Grande do Sul,Paulo Bento,Paulo Bento - RS,4314134,4914,24,Antropic,4. Non vegetated area,4.2. Urban Area,57.8682707153321,65.410012060547,13.032601893902337,1,2196,2196,100.0,Paulo Bento,RS
Brasil,Rio Grande do Sul,Paverama,Paverama - RS,4314159,4915,24,Antropic,4. Non vegetated area,4.2. Urban Area,99.5556434326176,125.46010689087,26.020085416639745,1,5097,8047,63.34037529514105,Paverama,RS
Brasil,Rio Grande do Sul,Pedras Altas,Pedras Altas - RS,4314175,4916,24,Antropic,4. Non vegetated area,4.2. Urban Area,33.5788549377443,33.8841154602052,0.9090855630034308,1,2061,2218,92.92155094679892,Pedras Altas,RS
Brasil,Rio Grande do Sul,Pedro Osório,Pedro Osório - RS,4314209,4917,24,Antropic,4. Non vegetated area,4.2. Urban Area,315.246746874998,317.761412615965,0.7976817416498628,1,0,7817,0.0,Pedro Osório,RS
Brasil,Rio Grande do Sul,Pejuçara,Pejuçara - RS,4314308,4918,24,Antropic,4. Non vegetated area,4.2. Urban Area,147.31302582397,150.073300091548,1.8737475875869536,4,10543,3973,265.3662219984898,Pejuçara,RS
Brasil,Rio Grande do Sul,Pelotas,Pelotas - RS,4314407,4919,24,Antropic,4. Non vegetated area,4.2. Urban Area,5611.16710421022,6319.67453469712,12.626739095958966,3,105516,327778,32.191300209287995,Pelotas,RS
Brasil,Rio Grande do Sul,Picada Café,Picada Café - RS,4314423,4920,24,Antropic,4. Non vegetated area,4.2. Urban Area,76.1402274597167,97.6945846618652,28.30876387065197,1,5351,5182,103.26128907757624,Picada Café,RS
Brasil,Rio Grande do Sul,Pinhal,Pinhal - RS,4314456,4921,24,Antropic,4. Non vegetated area,4.2. Urban Area,55.103807720947,67.7467300659175,22.943827056373195,2,5474,2515,217.6540755467197,Pinhal,RS
Brasil,Rio Grande do Sul,Pinhal Grande,Pinhal Grande - RS,4314472,4923,24,Antropic,4. Non vegetated area,4.2. Urban Area,86.0014493286134,95.9303139038085,11.544996802619783,2,8942,4471,200.0,Pinhal Grande,RS
Brasil,Rio Grande do Sul,Pinheiro Machado,Pinheiro Machado - RS,4314506,4925,24,Antropic,4. Non vegetated area,4.2. Urban Area,296.178994036866,305.122244720459,3.0195425278808865,5,44964,12787,351.6383827324626,Pinheiro Machado,RS
